ID_1,RA_1,Dec,period,ID_2,Type,Subtype,Ra_degrees,Dec_Degrees,RA_2,Decl,I,V,V_I,P_1,T0_1,A_1,A_2,Separation
b347_106_56530,264.74280002,-28.8776814,0.404539,OGLE-BLG-ECL-054041,ECL,NC,264.7427916666666,-28.877666666666663,17:38:58.27,-28:52:39.6,14.482,16.337,1.855,0.8090875,7000.2531,0.965,0.352,0.059216965660995435
b347_106_41162,264.62788225,-28.97881141,3.222272,OGLE-BLG-ECL-051961,ECL,NC,264.627875,-28.97880555555556,17:38:30.69,-28:58:43.7,17.885,-99.99,-99.99,6.4449351,7001.5384,0.303,0.443,0.031072649468068488
b347_106_41947,264.72747269,-28.84340858,0.939558,OGLE-BLG-RRLYR-24299,RRLyr,RRab,264.72745833333335,-28.84338888888889,17:38:54.59,-28:50:36.2,18.015,21.67,3.655,0.9395432,7000.65628,0.385,-99.99,0.08411110012215463
b347_106_70321,264.69964026,-28.99298942,0.535547,OGLE-BLG-RRLYR-24216,RRLyr,RRab,264.6996250000001,-28.993000000000002,17:38:47.91,-28:59:34.8,18.648,-99.99,-99.99,0.5355374,7000.22337,0.534,-99.99,0.06131581632640121
b347_106_10057,264.60499585,-28.89594213,0.580525,OGLE-BLG-ECL-051511,ECL,NC,264.605,-28.895916666666665,17:38:25.20,-28:53:45.3,19.605,-99.99,-99.99,1.1610544,7000.3374,1.572,0.287,0.0925964761361051
b347_106_82307,264.80405986,-28.89840845,0.521116,OGLE-BLG-RRLYR-24513,RRLyr,RRab,264.80404166666665,-28.89841666666667,17:39:12.97,-28:53:54.3,18.821,-99.99,-99.99,0.521118,7000.28017,0.775,-99.99,0.06452043554934503
b347_108_63492,265.2275827,-29.29196456,0.26301,OGLE-BLG-ECL-063721,ECL,C,265.2275416666667,-29.291972222222217,17:40:54.61,-29:17:31.1,17.589,19.977,2.388,0.263011,7000.0949,0.875,0.799,0.13175209363165974
b347_110_40740,264.86871291,-28.63542314,0.369166,OGLE-BLG-ECL-056467,ECL,C,264.8687083333333,-28.635416666666668,17:39:28.49,-28:38:07.5,17.236,19.81,2.574,0.3691638,7000.2011,0.474,0.47,0.027426087229872533
b347_110_15651,264.89306772,-28.51309222,0.310059,OGLE-BLG-ECL-056968,ECL,C,264.8930833333333,-28.513083333333334,17:39:34.34,-28:30:47.1,14.451,15.689,1.238,0.3100604,7000.2492,0.681,0.581,0.058846428227512876
b347_110_88130,265.01338041,-28.60172148,0.246808,OGLE-BLG-ECL-059393,ECL,NC,265.013375,-28.601722222222225,17:40:03.21,-28:36:06.2,17.358,20.163,2.805,0.4936161,7000.0992,0.43,0.318,0.01730682542471012
b347_110_60594,264.87327904,-28.69899631,16.818029,OGLE-BLG-T2CEP-0558,T2Cep,WVir,264.8732916666667,-28.699000000000005,17:39:29.59,-28:41:56.4,16.985,-99.99,-99.99,16.8040793,7014.46579,0.628,-99.99,0.04202661164872724
b347_110_56006,264.95984413,-28.56218469,0.700427,OGLE-BLG-RRLYR-24972,RRLyr,RRab,264.9598333333333,-28.56216666666667,17:39:50.36,-28:33:43.8,18.453,-99.99,-99.99,0.7004388,7000.0771,0.299,-99.99,0.07331655492827378
b347_110_15848,264.82255902,-28.61189736,19.988007,OGLE-BLG-T2CEP-0555,T2Cep,RVTau,264.82254166666667,-28.611916666666662,17:39:17.41,-28:36:42.9,15.515,19.966,4.451,20.0130286,7006.49543,0.911,-99.99,0.08853573090226809
b347_110_13457,264.82981964,-28.59338824,0.514946,OGLE-BLG-RRLYR-24588,RRLyr,RRab,264.82983333333334,-28.593388888888892,17:39:19.16,-28:35:36.2,19.085,-99.99,-99.99,0.5152583,7000.10273,0.778,-99.99,0.043346761973015444
b347_112_59763,265.52369363,-28.8440513,13.394053,OGLE-BLG-T2CEP-1227,T2Cep,WVir,265.5237083333334,-28.844055555555556,17:42:05.69,-28:50:38.6,19.158,-99.99,-99.99,13.3975955,7011.69985,0.91,-99.99,0.04883052122674685
b347_112_90452,265.50677891,-29.00058728,0.505135,OGLE-BLG-ECL-069715,ECL,NC,265.50675,-29.00058333333333,17:42:01.62,-29:00:02.1,14.661,16.444,1.783,1.0102875,7000.7756,0.225,0.139,0.0921285716354329
b347_114_70518,265.22515961,-28.24883029,0.404773,OGLE-BLG-ECL-063654,ECL,NC,265.22516666666667,-28.248833333333337,17:40:54.04,-28:14:55.8,17.466,20.359,2.893,0.8095521,7000.5452,0.53,0.279,0.02491638873586732
b347_114_30998,265.15388194,-28.2049499,0.587541,OGLE-BLG-RRLYR-25533,RRLyr,RRab,265.153875,-28.204944444444443,17:40:36.93,-28:12:17.8,18.973,-99.99,-99.99,0.5875671,7000.28093,0.618,-99.99,0.02950420995432063
b347_114_26760,265.10274661,-28.26074783,0.687994,OGLE-BLG-RRLYR-25386,RRLyr,RRab,265.10274999999996,-28.260749999999998,17:40:24.66,-28:15:38.7,17.882,21.304,3.422,0.6879987,7000.59143,0.571,-99.99,0.013288150202039679
b347_114_85288,265.19151815,-28.35085408,0.508355,OGLE-BLG-RRLYR-25626,RRLyr,RRab,265.1915,-28.350833333333334,17:40:45.96,-28:21:03.0,18.371,-99.99,-99.99,0.5083324,7000.36488,0.761,-99.99,0.09425963308062965
b347_114_42576,265.0812012,-28.34921742,0.476492,OGLE-BLG-RRLYR-25322,RRLyr,RRab,265.08120833333334,-28.349194444444446,17:40:19.49,-28:20:57.1,19.144,-99.99,-99.99,0.4764896,7000.29305,0.904,-99.99,0.0857440594245246
b347_114_54736,265.10345517,-28.36237774,0.518403,OGLE-BLG-RRLYR-25389,RRLyr,RRab,265.1034583333334,-28.362388888888884,17:40:24.83,-28:21:44.6,18.804,-99.99,-99.99,0.5183918,7000.01705,0.606,-99.99,0.041368088813304824
b347_201_51589,264.13838809,-29.02341434,0.576445,OGLE-BLG-RRLYR-22592,RRLyr,RRab,264.138375,-29.02341666666667,17:36:33.21,-29:01:24.3,16.491,19.556,3.065,0.5764398,7000.02456,0.661,-99.99,0.04204891781939644
b347_201_85579,264.22235262,-29.03932912,0.521154,OGLE-BLG-RRLYR-22802,RRLyr,RRab,264.2223333333334,-29.03933333333333,17:36:53.36,-29:02:21.6,17.021,19.718,2.697,0.5211466,7000.10014,0.405,-99.99,0.06256980073357599
b347_201_61684,264.14143822,-29.05879696,0.302282,OGLE-BLG-ECL-043375,ECL,C,264.14141666666666,-29.058805555555555,17:36:33.94,-29:03:31.7,16.618,18.514,1.896,0.3022824,7000.2775,0.424,0.357,0.07455026169202586
b347_201_38758,264.12286986,-28.99546683,0.280799,OGLE-BLG-ECL-043063,ECL,NC,264.12283333333335,-28.99544444444445,17:36:29.48,-28:59:43.6,17.423,20.06,2.637,0.5616005,7000.0251,0.57,0.242,0.14043737808218096
b347_201_88602,264.18089646,-29.10899143,0.479076,OGLE-BLG-RRLYR-22691,RRLyr,RRab,264.180875,-29.108999999999998,17:36:43.41,-29:06:32.4,17.966,21.122,3.156,0.4790801,7000.25734,0.649,-99.99,0.07421495291455381
